pv_measurement,time_year,time_month,time_day,time_hour,location_A,location_B,location_C
4985.2,2022,4,20,11,1,0,0
646.8000000000001,2022,4,20,12,0,0,1
765.9,2022,4,20,12,0,1,0
4641.34,2022,4,20,12,1,0,0
558.6,2022,4,20,13,0,0,1
652.05,2022,4,20,13,0,1,0
4013.68,2022,4,20,13,1,0,0
421.40000000000003,2022,4,20,14,0,0,1
457.125,2022,4,20,14,0,1,0
3247.4199999999996,2022,4,20,14,1,0,0
284.20000000000005,2022,4,20,15,0,0,1
265.65000000000003,2022,4,20,15,0,1,0
2347.4,2022,4,20,15,1,0,0
176.4,2022,4,20,16,0,0,1
132.82500000000002,2022,4,20,16,0,1,0
1364.66,2022,4,20,16,1,0,0
78.4,2022,4,20,17,0,0,1
58.65,2022,4,20,17,0,1,0
546.48,2022,4,20,17,1,0,0
19.6,2022,4,20,18,0,0,1
14.6625,2022,4,20,18,0,1,0
231.0,2022,4,20,18,1,0,0
0.0,2022,4,20,19,0,0,1
0.0,2022,4,20,19,0,1,0
1.1,2022,4,20,19,1,0,0
0.0,2022,4,20,20,0,0,1
0.0,2022,4,20,20,0,1,0
0.0,2022,4,20,20,1,0,0
0.0,2022,4,20,21,0,0,1
0.0,2022,4,20,21,0,1,0
0.0,2022,4,20,21,1,0,0
0.0,2022,4,20,22,0,0,1
0.0,2022,4,20,22,0,1,0
0.0,2022,4,20,22,1,0,0
0.0,2022,4,20,23,0,0,1
0.0,2022,4,20,23,0,1,0
0.0,2022,4,20,23,1,0,0
0.0,2022,4,21,0,0,0,1
0.0,2022,4,21,0,0,1,0
0.0,2022,4,21,0,1,0,0
0.0,2022,4,21,1,0,0,1
0.0,2022,4,21,1,0,1,0
0.0,2022,4,21,1,1,0,0
0.0,2022,4,21,2,0,0,1
0.0,2022,4,21,2,0,1,0
0.0,2022,4,21,2,1,0,0
0.0,2022,4,21,3,0,0,1
0.8625,2022,4,21,3,0,1,0
23.759999999999998,2022,4,21,3,1,0,0
29.400000000000002,2022,4,21,4,0,0,1
38.8125,2022,4,21,4,0,1,0
348.04,2022,4,21,4,1,0,0
88.2,2022,4,21,5,0,0,1
141.45,2022,4,21,5,0,1,0
1141.1399999999999,2022,4,21,5,1,0,0
215.60000000000002,2022,4,21,6,0,0,1
312.225,2022,4,21,6,0,1,0
2305.38,2022,4,21,6,1,0,0
343.0,2022,4,21,7,0,0,1
517.5,2022,4,21,7,0,1,0
3404.5,2022,4,21,7,1,0,0
490.00000000000006,2022,4,21,8,0,0,1
698.625,2022,4,21,8,0,1,0
4263.38,2022,4,21,8,1,0,0
597.8000000000001,2022,4,21,9,0,0,1
802.9875,2022,4,21,9,0,1,0
4820.42,2022,4,21,9,1,0,0
666.4000000000001,2022,4,21,10,0,0,1
870.2625,2022,4,21,10,0,1,0
5012.26,2022,4,21,10,1,0,0
676.2,2022,4,21,11,0,0,1
869.4,2022,4,21,11,0,1,0
4953.3,2022,4,21,11,1,0,0
637.0,2022,4,21,12,0,0,1
796.95,2022,4,21,12,0,1,0
4618.68,2022,4,21,12,1,0,0
548.8000000000001,2022,4,21,13,0,0,1
646.875,2022,4,21,13,0,1,0
3995.42,2022,4,21,13,1,0,0
421.40000000000003,2022,4,21,14,0,0,1
460.575,2022,4,21,14,0,1,0
3260.8399999999997,2022,4,21,14,1,0,0
284.20000000000005,2022,4,21,15,0,0,1
266.5125,2022,4,21,15,0,1,0
2389.2,2022,4,21,15,1,0,0
186.20000000000002,2022,4,21,16,0,0,1
131.9625,2022,4,21,16,0,1,0
1412.1799999999998,2022,4,21,16,1,0,0
88.2,2022,4,21,17,0,0,1
59.5125,2022,4,21,17,0,1,0
604.78,2022,4,21,17,1,0,0
19.6,2022,4,21,18,0,0,1
16.3875,2022,4,21,18,0,1,0
212.95999999999998,2022,4,21,18,1,0,0
0.0,2022,4,21,19,0,0,1
0.0,2022,4,21,19,0,1,0
1.32,2022,4,21,19,1,0,0
0.0,2022,4,21,20,0,0,1
0.0,2022,4,21,20,0,1,0
0.0,2022,4,21,20,1,0,0
0.0,2022,4,21,21,0,0,1
0.0,2022,4,21,21,0,1,0
0.0,2022,4,21,21,1,0,0
0.0,2022,4,21,22,0,0,1
0.0,2022,4,21,22,0,1,0
0.0,2022,4,21,22,1,0,0
0.0,2022,4,21,23,0,0,1
0.0,2022,4,21,23,0,1,0
0.0,2022,4,21,23,1,0,0
0.0,2022,4,22,0,0,0,1
0.0,2022,4,22,0,0,1,0
0.0,2022,4,22,0,1,0,0
0.0,2022,4,22,1,0,0,1
0.0,2022,4,22,1,0,1,0
0.0,2022,4,22,1,1,0,0
0.0,2022,4,22,2,0,0,1
0.0,2022,4,22,2,0,1,0
0.0,2022,4,22,2,1,0,0
0.0,2022,4,22,3,0,0,1
1.725,2022,4,22,3,0,1,0
25.52,2022,4,22,3,1,0,0
19.6,2022,4,22,4,0,0,1
49.1625,2022,4,22,4,0,1,0
268.62,2022,4,22,4,1,0,0
58.800000000000004,2022,4,22,5,0,0,1
57.7875,2022,4,22,5,0,1,0
252.99999999999997,2022,4,22,5,1,0,0
88.2,2022,4,22,6,0,0,1
130.23749999999998,2022,4,22,6,0,1,0
530.86,2022,4,22,6,1,0,0
107.80000000000001,2022,4,22,7,0,0,1
269.09999999999997,2022,4,22,7,0,1,0
1144.22,2022,4,22,7,1,0,0
127.4,2022,4,22,8,0,0,1
260.47499999999997,2022,4,22,8,0,1,0
1032.24,2022,4,22,8,1,0,0
313.6,2022,4,22,9,0,0,1
383.8125,2022,4,22,9,0,1,0
1790.7999999999997,2022,4,22,9,1,0,0
411.6,2022,4,22,10,0,0,1
906.4875,2022,4,22,10,0,1,0
4943.84,2022,4,22,10,1,0,0
715.4000000000001,2022,4,22,11,0,0,1
887.5125,2022,4,22,11,0,1,0
5053.62,2022,4,22,11,1,0,0
490.00000000000006,2022,4,22,12,0,0,1
814.2,2022,4,22,12,0,1,0
4718.5599999999995,2022,4,22,12,1,0,0
529.2,2022,4,22,13,0,0,1
658.0875,2022,4,22,13,0,1,0
4027.98,2022,4,22,13,1,0,0
421.40000000000003,2022,4,22,14,0,0,1
479.55,2022,4,22,14,0,1,0
3347.7400000000002,2022,4,22,14,1,0,0
294.0,2022,4,22,15,0,0,1
284.625,2022,4,22,15,0,1,0
2460.0399999999995,2022,4,22,15,1,0,0
186.20000000000002,2022,4,22,16,0,0,1
155.25,2022,4,22,16,0,1,0
1445.62,2022,4,22,16,1,0,0
98.0,2022,4,22,17,0,0,1
86.25,2022,4,22,17,0,1,0
626.34,2022,4,22,17,1,0,0
29.400000000000002,2022,4,22,18,0,0,1
30.1875,2022,4,22,18,0,1,0
245.30000000000004,2022,4,22,18,1,0,0
0.0,2022,4,22,19,0,0,1
0.0,2022,4,22,19,0,1,0
0.66,2022,4,22,19,1,0,0
0.0,2022,4,22,20,0,0,1
0.0,2022,4,22,20,0,1,0
0.0,2022,4,22,20,1,0,0
0.0,2022,4,22,21,0,0,1
0.0,2022,4,22,21,0,1,0
0.0,2022,4,22,21,1,0,0
0.0,2022,4,22,22,0,0,1
0.0,2022,4,22,22,0,1,0
0.0,2022,4,22,22,1,0,0
0.0,2022,4,22,23,0,0,1
0.0,2022,4,22,23,0,1,0
0.0,2022,4,22,23,1,0,0
0.0,2022,4,23,0,0,0,1
0.0,2022,4,23,0,0,1,0
0.0,2022,4,23,0,1,0,0
0.0,2022,4,23,1,0,0,1
0.0,2022,4,23,1,0,1,0
0.0,2022,4,23,1,1,0,0
0.0,2022,4,23,2,0,0,1
0.0,2022,4,23,2,0,1,0
0.0,2022,4,23,2,1,0,0
0.0,2022,4,23,3,0,0,1
1.725,2022,4,23,3,0,1,0
43.56,2022,4,23,3,1,0,0
29.400000000000002,2022,4,23,4,0,0,1
46.575,2022,4,23,4,0,1,0
400.84000000000003,2022,4,23,4,1,0,0
107.80000000000001,2022,4,23,5,0,0,1
159.5625,2022,4,23,5,0,1,0
1244.76,2022,4,23,5,1,0,0
225.4,2022,4,23,6,0,0,1
347.5875,2022,4,23,6,0,1,0
2386.7799999999993,2022,4,23,6,1,0,0
362.6,2022,4,23,7,0,0,1
546.8249999999999,2022,4,23,7,0,1,0
3531.6600000000003,2022,4,23,7,1,0,0
499.8,2022,4,23,8,0,0,1
732.2625,2022,4,23,8,0,1,0
4400.66,2022,4,23,8,1,0,0
597.8000000000001,2022,4,23,9,0,0,1
839.2125,2022,4,23,9,0,1,0
4909.96,2022,4,23,9,1,0,0
656.6,2022,4,23,10,0,0,1
864.225,2022,4,23,10,0,1,0
5106.64,2022,4,23,10,1,0,0
666.4000000000001,2022,4,23,11,0,0,1
899.5875,2022,4,23,11,0,1,0
5047.9,2022,4,23,11,1,0,0
627.2,2022,4,23,12,0,0,1
831.45,2022,4,23,12,0,1,0
4726.04,2022,4,23,12,1,0,0
548.8000000000001,2022,4,23,13,0,0,1
686.55,2022,4,23,13,0,1,0
4139.96,2022,4,23,13,1,0,0
421.40000000000003,2022,4,23,14,0,0,1
489.0375,2022,4,23,14,0,1,0
3366.44,2022,4,23,14,1,0,0
284.20000000000005,2022,4,23,15,0,0,1
288.9375,2022,4,23,15,0,1,0
2505.36,2022,4,23,15,1,0,0
186.20000000000002,2022,4,23,16,0,0,1
150.075,2022,4,23,16,0,1,0
1507.0,2022,4,23,16,1,0,0
98.0,2022,4,23,17,0,0,1
63.825,2022,4,23,17,0,1,0
642.84,2022,4,23,17,1,0,0
19.6,2022,4,23,18,0,0,1
18.975,2022,4,23,18,0,1,0
228.79999999999995,2022,4,23,18,1,0,0
0.0,2022,4,23,19,0,0,1
0.0,2022,4,23,19,0,1,0
3.08,2022,4,23,19,1,0,0
0.0,2022,4,23,20,0,0,1
0.0,2022,4,23,20,0,1,0
0.0,2022,4,23,20,1,0,0
0.0,2022,4,23,21,0,0,1
0.0,2022,4,23,21,0,1,0
0.0,2022,4,23,21,1,0,0
0.0,2022,4,23,22,0,0,1
0.0,2022,4,23,22,0,1,0
0.0,2022,4,23,22,1,0,0
0.0,2022,4,23,23,0,0,1
0.0,2022,4,23,23,0,1,0
0.0,2022,4,23,23,1,0,0
0.0,2022,4,24,0,0,0,1
0.0,2022,4,24,0,0,1,0
0.0,2022,4,24,0,1,0,0
0.0,2022,4,24,1,0,0,1
0.0,2022,4,24,1,0,1,0
0.0,2022,4,24,1,1,0,0
0.0,2022,4,24,2,0,0,1
0.0,2022,4,24,2,0,1,0
0.0,2022,4,24,2,1,0,0
0.0,2022,4,24,3,0,0,1
1.725,2022,4,24,3,0,1,0
51.260000000000005,2022,4,24,3,1,0,0
29.400000000000002,2022,4,24,4,0,0,1
43.9875,2022,4,24,4,0,1,0
413.82,2022,4,24,4,1,0,0
107.80000000000001,2022,4,24,5,0,0,1
167.325,2022,4,24,5,0,1,0
1257.52,2022,4,24,5,1,0,0
225.4,2022,4,24,6,0,0,1
366.5625,2022,4,24,6,0,1,0
2474.34,2022,4,24,6,1,0,0
362.6,2022,4,24,7,0,0,1
567.525,2022,4,24,7,0,1,0
3560.48,2022,4,24,7,1,0,0
499.8,2022,4,24,8,0,0,1
738.3,2022,4,24,8,0,1,0
4430.8,2022,4,24,8,1,0,0
597.8000000000001,2022,4,24,9,0,0,1
850.425,2022,4,24,9,0,1,0
4987.400000000001,2022,4,24,9,1,0,0
656.6,2022,4,24,10,0,0,1
866.8125,2022,4,24,10,0,1,0
5149.32,2022,4,24,10,1,0,0
666.4000000000001,2022,4,24,11,0,0,1
901.3125,2022,4,24,11,0,1,0
5065.72,2022,4,24,11,1,0,0
627.2,2022,4,24,12,0,0,1
673.6125,2022,4,24,12,0,1,0
4723.62,2022,4,24,12,1,0,0
548.8000000000001,2022,4,24,13,0,0,1
673.6125,2022,4,24,13,0,1,0
4117.740000000001,2022,4,24,13,1,0,0
431.20000000000005,2022,4,24,14,0,0,1
673.6125,2022,4,24,14,0,1,0
3379.42,2022,4,24,14,1,0,0
284.20000000000005,2022,4,24,15,0,0,1
313.0875,2022,4,24,15,0,1,0
2271.06,2022,4,24,15,1,0,0
235.20000000000002,2022,4,24,16,0,0,1
274.27500000000003,2022,4,24,16,0,1,0
1745.92,2022,4,24,16,1,0,0
107.80000000000001,2022,4,24,17,0,0,1
119.8875,2022,4,24,17,0,1,0
597.08,2022,4,24,17,1,0,0
39.2,2022,4,24,18,0,0,1
58.65,2022,4,24,18,0,1,0
365.42,2022,4,24,18,1,0,0
0.0,2022,4,24,19,0,0,1
0.0,2022,4,24,19,0,1,0
10.56,2022,4,24,19,1,0,0
0.0,2022,4,24,20,0,0,1
0.0,2022,4,24,20,0,1,0
0.0,2022,4,24,20,1,0,0
0.0,2022,4,24,21,0,0,1
0.0,2022,4,24,21,0,1,0
0.0,2022,4,24,21,1,0,0
0.0,2022,4,24,22,0,0,1
0.0,2022,4,24,22,0,1,0
0.0,2022,4,24,22,1,0,0
0.0,2022,4,24,23,0,0,1
0.0,2022,4,24,23,0,1,0
0.0,2022,4,24,23,1,0,0
0.0,2022,4,25,0,0,0,1
0.0,2022,4,25,0,0,1,0
0.0,2022,4,25,0,1,0,0
0.0,2022,4,25,1,0,0,1
0.0,2022,4,25,1,0,1,0
0.0,2022,4,25,1,1,0,0
0.0,2022,4,25,2,0,0,1
0.0,2022,4,25,2,0,1,0
0.0,2022,4,25,2,1,0,0
0.0,2022,4,25,3,0,0,1
0.0,2022,4,25,3,0,1,0
0.22,2022,4,25,3,1,0,0
9.8,2022,4,25,4,0,0,1
10.35,2022,4,25,4,0,1,0
65.56,2022,4,25,4,1,0,0
39.2,2022,4,25,5,0,0,1
39.675,2022,4,25,5,0,1,0
190.07999999999998,2022,4,25,5,1,0,0
49.0,2022,4,25,6,0,0,1
51.75,2022,4,25,6,0,1,0
235.84,2022,4,25,6,1,0,0
78.4,2022,4,25,7,0,0,1
75.0375,2022,4,25,7,0,1,0
348.92,2022,4,25,7,1,0,0
107.80000000000001,2022,4,25,8,0,0,1
259.6125,2022,4,25,8,0,1,0
1074.48,2022,4,25,8,1,0,0
235.20000000000002,2022,4,25,9,0,0,1
329.475,2022,4,25,9,0,1,0
1380.28,2022,4,25,9,1,0,0
235.20000000000002,2022,4,25,10,0,0,1
296.7,2022,4,25,10,0,1,0
1211.98,2022,4,25,10,1,0,0
264.6,2022,4,25,11,0,0,1
371.7375,2022,4,25,11,0,1,0
1686.08,2022,4,25,11,1,0,0
431.20000000000005,2022,4,25,12,0,0,1
696.9,2022,4,25,12,0,1,0
3219.2599999999998,2022,4,25,12,1,0,0
401.8,2022,4,25,13,0,0,1
369.15,2022,4,25,13,0,1,0
1691.36,2022,4,25,13,1,0,0
362.6,2022,4,25,14,0,0,1
301.0125,2022,4,25,14,0,1,0
1464.32,2022,4,25,14,1,0,0
215.60000000000002,2022,4,25,15,0,0,1
238.05,2022,4,25,15,0,1,0
1281.72,2022,4,25,15,1,0,0
225.4,2022,4,25,16,0,0,1
90.5625,2022,4,25,16,0,1,0
571.12,2022,4,25,16,1,0,0
98.0,2022,4,25,17,0,0,1
50.8875,2022,4,25,17,0,1,0
250.58,2022,4,25,17,1,0,0
39.2,2022,4,25,18,0,0,1
25.875,2022,4,25,18,0,1,0
141.46,2022,4,25,18,1,0,0
0.0,2022,4,25,19,0,0,1
0.0,2022,4,25,19,0,1,0
1.76,2022,4,25,19,1,0,0
0.0,2022,4,25,20,0,0,1
0.0,2022,4,25,20,0,1,0
0.0,2022,4,25,20,1,0,0
0.0,2022,4,25,21,0,0,1
0.0,2022,4,25,21,0,1,0
0.0,2022,4,25,21,1,0,0
0.0,2022,4,25,22,0,1,0
0.0,2022,4,25,22,1,0,0
0.0,2022,4,25,23,0,1,0
0.0,2022,4,25,23,1,0,0
0.0,2022,4,26,0,0,1,0
0.0,2022,4,26,0,1,0,0
0.0,2022,4,26,1,0,1,0
0.0,2022,4,26,1,1,0,0
0.0,2022,4,26,2,0,1,0
0.0,2022,4,26,2,1,0,0
0.0,2022,4,26,3,0,1,0
0.44,2022,4,26,3,1,0,0
1.725,2022,4,26,4,0,1,0
34.54,2022,4,26,4,1,0,0
56.925,2022,4,26,5,0,1,0
265.76000000000005,2022,4,26,5,1,0,0
210.45,2022,4,26,6,0,1,0
974.3799999999999,2022,4,26,6,1,0,0
415.725,2022,4,26,7,0,1,0
2291.74,2022,4,26,7,1,0,0
284.625,2022,4,26,8,0,1,0
1295.1399999999999,2022,4,26,8,1,0,0
666.7125,2022,4,26,9,0,1,0
3652.44,2022,4,26,9,1,0,0
363.975,2022,4,26,10,0,1,0
1582.24,2022,4,26,10,1,0,0
815.0625,2022,4,26,11,0,1,0
4117.96,2022,4,26,11,1,0,0
387.2625,2022,4,26,12,0,1,0
1630.8600000000001,2022,4,26,12,1,0,0
393.3,2022,4,26,13,0,1,0
1853.06,2022,4,26,13,1,0,0
430.3875,2022,4,26,14,0,1,0
2023.5600000000002,2022,4,26,14,1,0,0
298.425,2022,4,26,15,0,1,0
1730.74,2022,4,26,15,1,0,0
136.275,2022,4,26,16,0,1,0
792.44,2022,4,26,16,1,0,0
111.2625,2022,4,26,17,0,1,0
630.0799999999999,2022,4,26,17,1,0,0
41.4,2022,4,26,18,0,1,0
232.1,2022,4,26,18,1,0,0
0.0,2022,4,26,19,0,1,0
2.42,2022,4,26,19,1,0,0
0.0,2022,4,26,20,0,1,0
0.0,2022,4,26,20,1,0,0
0.0,2022,4,26,21,0,1,0
0.0,2022,4,26,21,1,0,0
0.0,2022,4,26,22,0,1,0
0.0,2022,4,26,22,1,0,0
0.0,2022,4,26,23,0,1,0
0.0,2022,4,26,23,1,0,0
0.0,2022,4,27,0,0,1,0
0.0,2022,4,27,0,1,0,0
0.0,2022,4,27,1,0,1,0
0.0,2022,4,27,1,1,0,0
0.0,2022,4,27,2,0,1,0
0.0,2022,4,27,2,1,0,0
0.0,2022,4,27,3,0,1,0
12.1,2022,4,27,3,1,0,0
30.1875,2022,4,27,4,0,1,0
153.11999999999998,2022,4,27,4,1,0,0
42.2625,2022,4,27,5,0,1,0
193.16,2022,4,27,5,1,0,0
230.2875,2022,4,27,6,0,1,0
1282.8200000000002,2022,4,27,6,1,0,0
400.2,2022,4,27,7,0,1,0
2309.5600000000004,2022,4,27,7,1,0,0
372.6,2022,4,27,8,0,1,0
1705.8799999999999,2022,4,27,8,1,0,0
417.45,2022,4,27,9,0,1,0
2158.64,2022,4,27,9,1,0,0
495.9375,2022,4,27,10,0,1,0
2311.32,2022,4,27,10,1,0,0
675.3375,2022,4,27,11,0,1,0
3274.9199999999996,2022,4,27,11,1,0,0
440.7375,2022,4,27,12,0,1,0
1924.7800000000002,2022,4,27,12,1,0,0
394.1625,2022,4,27,13,0,1,0
1664.52,2022,4,27,13,1,0,0
330.3375,2022,4,27,14,0,1,0
1397.88,2022,4,27,14,1,0,0
273.41249999999997,2022,4,27,15,0,1,0
1157.64,2022,4,27,15,1,0,0
97.4625,2022,4,27,16,0,1,0
407.88,2022,4,27,16,1,0,0
18.1125,2022,4,27,17,0,1,0
92.61999999999999,2022,4,27,17,1,0,0
3.45,2022,4,27,18,0,1,0
33.66,2022,4,27,18,1,0,0
0.0,2022,4,27,19,0,1,0
0.22,2022,4,27,19,1,0,0
0.0,2022,4,27,20,0,1,0
0.0,2022,4,27,20,1,0,0
0.0,2022,4,27,21,0,1,0
0.0,2022,4,27,21,1,0,0
0.0,2022,4,27,22,0,1,0
0.0,2022,4,27,22,1,0,0
0.0,2022,4,27,23,0,1,0
0.0,2022,4,27,23,1,0,0
0.0,2022,4,28,0,0,1,0
0.0,2022,4,28,0,1,0,0
0.0,2022,4,28,1,0,1,0
0.0,2022,4,28,1,1,0,0
0.0,2022,4,28,2,0,1,0
0.0,2022,4,28,2,1,0,0
6.9,2022,4,28,3,0,1,0
39.379999999999995,2022,4,28,3,1,0,0
81.9375,2022,4,28,4,0,1,0
329.56,2022,4,28,4,1,0,0
69.8625,2022,4,28,5,0,1,0
304.91999999999996,2022,4,28,5,1,0,0
123.3375,2022,4,28,6,0,1,0
520.3000000000001,2022,4,28,6,1,0,0
158.7,2022,4,28,7,0,1,0
673.2,2022,4,28,7,1,0,0
633.9375,2022,4,28,8,0,1,0
3780.0399999999995,2022,4,28,8,1,0,0
301.875,2022,4,28,9,0,1,0
1360.0400000000002,2022,4,28,9,1,0,0
729.675,2022,4,28,10,0,1,0
4536.400000000001,2022,4,28,10,1,0,0
435.5625,2022,4,28,11,0,1,0
2495.68,2022,4,28,11,1,0,0
334.65,2022,4,28,12,0,1,0
1863.6200000000001,2022,4,28,12,1,0,0
593.4,2022,4,28,13,0,1,0
3513.18,2022,4,28,13,1,0,0
377.775,2022,4,28,14,0,1,0
2205.72,2022,4,28,14,1,0,0
257.02500000000003,2022,4,28,15,0,1,0
1495.34,2022,4,28,15,1,0,0
164.7375,2022,4,28,16,0,1,0
903.5400000000001,2022,4,28,16,1,0,0
69.8625,2022,4,28,17,0,1,0
482.9,2022,4,28,17,1,0,0
33.637499999999996,2022,4,28,18,0,1,0
192.28,2022,4,28,18,1,0,0
0.0,2022,4,28,19,0,1,0
4.84,2022,4,28,19,1,0,0
0.0,2022,4,28,20,0,1,0
0.0,2022,4,28,20,1,0,0
0.0,2022,4,28,21,0,1,0
0.0,2022,4,28,21,1,0,0
0.0,2022,4,28,22,0,1,0
0.0,2022,4,28,22,1,0,0
0.0,2022,4,28,23,0,1,0
0.0,2022,4,28,23,1,0,0
0.0,2022,4,29,0,0,1,0
0.0,2022,4,29,0,1,0,0
0.0,2022,4,29,1,0,1,0
0.0,2022,4,29,1,1,0,0
0.0,2022,4,29,2,0,1,0
0.0,2022,4,29,2,1,0,0
2.5875,2022,4,29,3,0,1,0
32.12,2022,4,29,3,1,0,0
41.4,2022,4,29,4,0,1,0
215.15999999999997,2022,4,29,4,1,0,0
71.5875,2022,4,29,5,0,1,0
361.9,2022,4,29,5,1,0,0
172.5,2022,4,29,6,0,1,0
915.64,2022,4,29,6,1,0,0
255.3,2022,4,29,7,0,1,0
1371.26,2022,4,29,7,1,0,0
257.02500000000003,2022,4,29,8,0,1,0
1255.3200000000002,2022,4,29,8,1,0,0
366.5625,2022,4,29,9,0,1,0
1916.2000000000003,2022,4,29,9,1,0,0
390.7125,2022,4,29,10,0,1,0
2030.3799999999999,2022,4,29,10,1,0,0
478.6875,2022,4,29,11,0,1,0
2472.14,2022,4,29,11,1,0,0
278.5875,2022,4,29,12,0,1,0
1326.3799999999999,2022,4,29,12,1,0,0
488.175,2022,4,29,13,0,1,0
2924.24,2022,4,29,13,1,0,0
340.6875,2022,4,29,14,0,1,0
1850.8600000000001,2022,4,29,14,1,0,0
145.7625,2022,4,29,15,0,1,0
723.36,2022,4,29,15,1,0,0
175.0875,2022,4,29,16,0,1,0
885.28,2022,4,29,16,1,0,0
72.45,2022,4,29,17,0,1,0
349.58,2022,4,29,17,1,0,0
28.4625,2022,4,29,18,0,1,0
144.1,2022,4,29,18,1,0,0
0.0,2022,4,29,19,0,1,0
3.74,2022,4,29,19,1,0,0
0.0,2022,4,29,20,0,1,0
0.0,2022,4,29,20,1,0,0
0.0,2022,4,29,21,0,1,0
0.0,2022,4,29,21,1,0,0
0.0,2022,4,29,22,0,1,0
0.0,2022,4,29,22,1,0,0
0.0,2022,4,29,23,0,1,0
0.0,2022,4,29,23,1,0,0
0.0,2022,4,30,0,0,1,0
0.0,2022,4,30,0,1,0,0
0.0,2022,4,30,1,0,1,0
0.0,2022,4,30,1,1,0,0
0.0,2022,4,30,2,0,1,0
0.0,2022,4,30,2,1,0,0
0.0,2022,4,30,3,0,1,0
14.520000000000001,2022,4,30,3,1,0,0
48.3,2022,4,30,4,0,1,0
267.74,2022,4,30,4,1,0,0
48.3,2022,4,30,5,0,1,0
241.56000000000003,2022,4,30,5,1,0,0
163.875,2022,4,30,6,0,1,0
983.4,2022,4,30,6,1,0,0
188.8875,2022,4,30,7,0,1,0
929.2800000000001,2022,4,30,7,1,0,0
127.65,2022,4,30,8,0,1,0
610.0600000000001,2022,4,30,8,1,0,0
153.525,2022,4,30,9,0,1,0
702.46,2022,4,30,9,1,0,0
276.8625,2022,4,30,10,0,1,0
1368.8400000000001,2022,4,30,10,1,0,0
235.4625,2022,4,30,11,0,1,0
1128.3799999999999,2022,4,30,11,1,0,0
313.0875,2022,4,30,12,0,1,0
1705.22,2022,4,30,12,1,0,0
583.05,2022,4,30,13,0,1,0
3369.96,2022,4,30,13,1,0,0
244.95,2022,4,30,14,0,1,0
1223.42,2022,4,30,14,1,0,0
149.2125,2022,4,30,15,0,1,0
779.24,2022,4,30,15,1,0,0
81.9375,2022,4,30,16,0,1,0
443.29999999999995,2022,4,30,16,1,0,0
40.5375,2022,4,30,17,0,1,0
223.73999999999998,2022,4,30,17,1,0,0
13.8,2022,4,30,18,0,1,0
84.69999999999999,2022,4,30,18,1,0,0
0.0,2022,4,30,19,0,1,0
1.1,2022,4,30,19,1,0,0
0.0,2022,4,30,20,0,1,0
0.0,2022,4,30,20,1,0,0
0.0,2022,4,30,21,0,1,0
0.0,2022,4,30,21,1,0,0
0.0,2022,4,30,22,0,1,0
0.0,2022,4,30,22,1,0,0
0.0,2022,4,30,23,0,1,0
0.0,2022,4,30,23,1,0,0
0.0,2022,5,1,0,0,1,0
0.0,2022,5,1,0,1,0,0
0.0,2022,5,1,1,0,1,0
0.0,2022,5,1,1,1,0,0
0.0,2022,5,1,2,0,1,0
0.0,2022,5,1,2,1,0,0
0.8625,2022,5,1,3,0,1,0
21.78,2022,5,1,3,1,0,0
11.2125,2022,5,1,4,0,1,0
82.72,2022,5,1,4,1,0,0
88.8375,2022,5,1,5,0,1,0
446.16,2022,5,1,5,1,0,0
154.3875,2022,5,1,6,0,1,0
846.7800000000001,2022,5,1,6,1,0,0
289.8,2022,5,1,7,0,1,0
1562.22,2022,5,1,7,1,0,0
261.33750000000003,2022,5,1,8,0,1,0
1323.96,2022,5,1,8,1,0,0
332.925,2022,5,1,9,0,1,0
1811.6999999999998,2022,5,1,9,1,0,0
389.85,2022,5,1,10,0,1,0
2285.5800000000004,2022,5,1,10,1,0,0
658.0875,2022,5,1,11,0,1,0
3958.68,2022,5,1,11,1,0,0
580.4625,2022,5,1,12,0,1,0
3294.5,2022,5,1,12,1,0,0
410.55,2022,5,1,13,0,1,0
2203.74,2022,5,1,13,1,0,0
313.0875,2022,5,1,14,0,1,0
1648.02,2022,5,1,14,1,0,0
198.375,2022,5,1,15,0,1,0
957.66,2022,5,1,15,1,0,0
131.9625,2022,5,1,16,0,1,0
645.26,2022,5,1,16,1,0,0
93.15,2022,5,1,17,0,1,0
435.16,2022,5,1,17,1,0,0
52.6125,2022,5,1,18,0,1,0
251.46,2022,5,1,18,1,0,0
2.5875,2022,5,1,19,0,1,0
16.72,2022,5,1,19,1,0,0
0.0,2022,5,1,20,0,1,0
0.0,2022,5,1,20,1,0,0
0.0,2022,5,1,21,0,1,0
0.0,2022,5,1,21,1,0,0
0.0,2022,5,1,22,0,1,0
0.0,2022,5,1,22,1,0,0
0.0,2022,5,1,23,0,1,0
0.0,2022,5,1,23,1,0,0
0.0,2022,5,2,0,0,1,0
0.0,2022,5,2,0,1,0,0
0.0,2022,5,2,1,0,1,0
0.0,2022,5,2,1,1,0,0
0.0,2022,5,2,2,0,1,0
0.0,2022,5,2,2,1,0,0
0.8625,2022,5,2,3,0,1,0
16.279999999999998,2022,5,2,3,1,0,0
18.975,2022,5,2,4,0,1,0
128.7,2022,5,2,4,1,0,0
163.875,2022,5,2,5,0,1,0
878.6800000000001,2022,5,2,5,1,0,0
148.35,2022,5,2,6,0,1,0
763.4000000000001,2022,5,2,6,1,0,0
97.4625,2022,5,2,7,0,1,0
680.0200000000001,2022,5,2,7,1,0,0
0.0,2022,5,2,8,0,1,0
