pv_measurement,year,month,day,hour,location_A,location_B,location_C
0.0,2020,11,5,23,False,False,True
0.0,2020,11,6,0,False,False,True
0.0,2020,11,6,1,False,False,True
0.0,2020,11,6,2,False,False,True
0.0,2020,11,6,3,False,False,True
0.0,2020,11,6,4,False,False,True
0.0,2020,11,6,5,False,False,True
0.0,2020,11,6,6,False,False,True
0.0,2020,11,6,7,False,False,True
9.8,2020,11,6,8,False,False,True
9.8,2020,11,6,9,False,False,True
29.400000000000002,2020,11,6,10,False,False,True
29.400000000000002,2020,11,6,11,False,False,True
29.400000000000002,2020,11,6,12,False,False,True
29.400000000000002,2020,11,6,13,False,False,True
0.0,2020,11,6,14,False,False,True
0.0,2020,11,6,15,False,False,True
0.0,2020,11,6,16,False,False,True
0.0,2020,11,6,17,False,False,True
0.0,2020,11,6,18,False,False,True
0.0,2020,11,6,19,False,False,True
0.0,2020,11,6,20,False,False,True
0.0,2020,11,6,21,False,False,True
0.0,2020,11,6,22,False,False,True
0.0,2020,11,6,23,False,False,True
0.0,2020,11,7,0,False,False,True
0.0,2020,11,7,1,False,False,True
0.0,2020,11,7,2,False,False,True
0.0,2020,11,7,3,False,False,True
0.0,2020,11,7,4,False,False,True
0.0,2020,11,7,5,False,False,True
0.0,2020,11,7,6,False,False,True
0.0,2020,11,7,7,False,False,True
9.8,2020,11,7,8,False,False,True
29.400000000000002,2020,11,7,9,False,False,True
19.6,2020,11,7,10,False,False,True
49.0,2020,11,7,11,False,False,True
49.0,2020,11,7,12,False,False,True
19.6,2020,11,7,13,False,False,True
9.8,2020,11,7,14,False,False,True
0.0,2020,11,7,15,False,False,True
0.0,2020,11,7,16,False,False,True
0.0,2020,11,7,17,False,False,True
0.0,2020,11,7,18,False,False,True
0.0,2020,11,7,19,False,False,True
0.0,2020,11,7,20,False,False,True
0.0,2020,11,7,21,False,False,True
0.0,2020,11,7,22,False,False,True
0.0,2020,11,7,23,False,False,True
0.0,2020,11,8,0,False,False,True
0.0,2020,11,8,1,False,False,True
0.0,2020,11,8,2,False,False,True
0.0,2020,11,8,3,False,False,True
0.0,2020,11,8,4,False,False,True
0.0,2020,11,8,5,False,False,True
0.0,2020,11,8,6,False,False,True
0.0,2020,11,8,7,False,False,True
19.6,2020,11,8,8,False,False,True
49.0,2020,11,8,9,False,False,True
78.4,2020,11,8,10,False,False,True
78.4,2020,11,8,11,False,False,True
49.0,2020,11,8,12,False,False,True
29.400000000000002,2020,11,8,13,False,False,True
9.8,2020,11,8,14,False,False,True
0.0,2020,11,8,15,False,False,True
0.0,2020,11,8,16,False,False,True
0.0,2020,11,8,17,False,False,True
0.0,2020,11,8,18,False,False,True
0.0,2020,11,8,19,False,False,True
0.0,2020,11,8,20,False,False,True
0.0,2020,11,8,21,False,False,True
0.0,2020,11,8,22,False,False,True
0.0,2020,11,8,23,False,False,True
0.0,2020,11,9,0,False,False,True
0.0,2020,11,9,1,False,False,True
0.0,2020,11,9,2,False,False,True
0.0,2020,11,9,3,False,False,True
0.0,2020,11,9,4,False,False,True
0.0,2020,11,9,5,False,False,True
0.0,2020,11,9,6,False,False,True
0.0,2020,11,9,7,False,False,True
19.6,2020,11,9,8,False,False,True
19.6,2020,11,9,9,False,False,True
58.800000000000004,2020,11,9,10,False,False,True
49.0,2020,11,9,11,False,False,True
29.400000000000002,2020,11,9,12,False,False,True
19.6,2020,11,9,13,False,False,True
0.0,2020,11,9,14,False,False,True
0.0,2020,11,9,15,False,False,True
0.0,2020,11,9,16,False,False,True
0.0,2020,11,9,17,False,False,True
0.0,2020,11,9,18,False,False,True
0.0,2020,11,9,19,False,False,True
0.0,2020,11,9,20,False,False,True
0.0,2020,11,9,21,False,False,True
0.0,2020,11,9,22,False,False,True
0.0,2020,11,9,23,False,False,True
0.0,2020,11,10,0,False,False,True
0.0,2020,11,10,1,False,False,True
0.0,2020,11,10,2,False,False,True
0.0,2020,11,10,3,False,False,True
0.0,2020,11,10,4,False,False,True
0.0,2020,11,10,5,False,False,True
0.0,2020,11,10,6,False,False,True
0.0,2020,11,10,7,False,False,True
9.8,2020,11,10,8,False,False,True
29.400000000000002,2020,11,10,9,False,False,True
39.2,2020,11,10,10,False,False,True
49.0,2020,11,10,11,False,False,True
39.2,2020,11,10,12,False,False,True
19.6,2020,11,10,13,False,False,True
0.0,2020,11,10,14,False,False,True
0.0,2020,11,10,15,False,False,True
0.0,2020,11,10,16,False,False,True
0.0,2020,11,10,17,False,False,True
0.0,2020,11,10,18,False,False,True
0.0,2020,11,10,19,False,False,True
0.0,2020,11,10,20,False,False,True
0.0,2020,11,10,21,False,False,True
0.0,2020,11,10,22,False,False,True
0.0,2020,11,10,23,False,False,True
0.0,2020,11,11,0,False,False,True
0.0,2020,11,11,1,False,False,True
0.0,2020,11,11,2,False,False,True
0.0,2020,11,11,3,False,False,True
0.0,2020,11,11,4,False,False,True
0.0,2020,11,11,5,False,False,True
0.0,2020,11,11,6,False,False,True
0.0,2020,11,11,7,False,False,True
29.400000000000002,2020,11,11,8,False,False,True
58.800000000000004,2020,11,11,9,False,False,True
49.0,2020,11,11,10,False,False,True
58.800000000000004,2020,11,11,11,False,False,True
49.0,2020,11,11,12,False,False,True
29.400000000000002,2020,11,11,13,False,False,True
0.0,2020,11,11,14,False,False,True
0.0,2020,11,11,15,False,False,True
0.0,2020,11,11,16,False,False,True
0.0,2020,11,11,17,False,False,True
0.0,2020,11,11,18,False,False,True
0.0,2020,11,11,19,False,False,True
0.0,2020,11,11,20,False,False,True
0.0,2020,11,11,21,False,False,True
0.0,2020,11,11,22,False,False,True
0.0,2020,11,11,23,False,False,True
0.0,2020,11,12,0,False,False,True
0.0,2020,11,12,1,False,False,True
0.0,2020,11,12,2,False,False,True
0.0,2020,11,12,3,False,False,True
0.0,2020,11,12,4,False,False,True
0.0,2020,11,12,5,False,False,True
0.0,2020,11,12,6,False,False,True
0.0,2020,11,12,7,False,False,True
19.6,2020,11,12,8,False,False,True
39.2,2020,11,12,9,False,False,True
68.60000000000001,2020,11,12,10,False,False,True
49.0,2020,11,12,11,False,False,True
68.60000000000001,2020,11,12,12,False,False,True
29.400000000000002,2020,11,12,13,False,False,True
0.0,2020,11,12,14,False,False,True
0.0,2020,11,12,15,False,False,True
0.0,2020,11,12,16,False,False,True
0.0,2020,11,12,17,False,False,True
0.0,2020,11,12,18,False,False,True
0.0,2020,11,12,19,False,False,True
0.0,2020,11,12,20,False,False,True
0.0,2020,11,12,21,False,False,True
0.0,2020,11,12,22,False,False,True
0.0,2020,11,12,23,False,False,True
0.0,2020,11,13,0,False,False,True
0.0,2020,11,13,1,False,False,True
0.0,2020,11,13,2,False,False,True
0.0,2020,11,13,3,False,False,True
0.0,2020,11,13,4,False,False,True
0.0,2020,11,13,5,False,False,True
0.0,2020,11,13,6,False,False,True
0.0,2020,11,13,7,False,False,True
19.6,2020,11,13,8,False,False,True
49.0,2020,11,13,9,False,False,True
68.60000000000001,2020,11,13,10,False,False,True
68.60000000000001,2020,11,13,11,False,False,True
49.0,2020,11,13,12,False,False,True
29.400000000000002,2020,11,13,13,False,False,True
0.0,2020,11,13,14,False,False,True
0.0,2020,11,13,15,False,False,True
0.0,2020,11,13,16,False,False,True
0.0,2020,11,13,17,False,False,True
0.0,2020,11,13,18,False,False,True
0.0,2020,11,13,19,False,False,True
0.0,2020,11,13,20,False,False,True
0.0,2020,11,13,21,False,False,True
0.0,2020,11,13,22,False,False,True
0.0,2020,11,13,23,False,False,True
0.0,2020,11,14,0,False,False,True
0.0,2020,11,14,1,False,False,True
0.0,2020,11,14,2,False,False,True
0.0,2020,11,14,3,False,False,True
0.0,2020,11,14,4,False,False,True
0.0,2020,11,14,5,False,False,True
0.0,2020,11,14,6,False,False,True
0.0,2020,11,14,7,False,False,True
9.8,2020,11,14,8,False,False,True
39.2,2020,11,14,9,False,False,True
58.800000000000004,2020,11,14,10,False,False,True
58.800000000000004,2020,11,14,11,False,False,True
29.400000000000002,2020,11,14,12,False,False,True
19.6,2020,11,14,13,False,False,True
0.0,2020,11,14,14,False,False,True
0.0,2020,11,14,15,False,False,True
0.0,2020,11,14,16,False,False,True
0.0,2020,11,14,17,False,False,True
0.0,2020,11,14,18,False,False,True
0.0,2020,11,14,19,False,False,True
0.0,2020,11,14,20,False,False,True
0.0,2020,11,14,21,False,False,True
0.0,2020,11,14,22,False,False,True
0.0,2020,11,14,23,False,False,True
0.0,2020,11,15,0,False,False,True
0.0,2020,11,15,1,False,False,True
0.0,2020,11,15,2,False,False,True
0.0,2020,11,15,3,False,False,True
0.0,2020,11,15,4,False,False,True
0.0,2020,11,15,5,False,False,True
0.0,2020,11,15,6,False,False,True
0.0,2020,11,15,7,False,False,True
0.0,2020,11,15,8,False,False,True
19.6,2020,11,15,9,False,False,True
19.6,2020,11,15,10,False,False,True
29.400000000000002,2020,11,15,11,False,False,True
68.60000000000001,2020,11,15,12,False,False,True
19.6,2020,11,15,13,False,False,True
0.0,2020,11,15,14,False,False,True
0.0,2020,11,15,15,False,False,True
0.0,2020,11,15,16,False,False,True
0.0,2020,11,15,17,False,False,True
0.0,2020,11,15,18,False,False,True
0.0,2020,11,15,19,False,False,True
0.0,2020,11,15,20,False,False,True
0.0,2020,11,15,21,False,False,True
0.0,2020,11,15,22,False,False,True
0.0,2020,11,15,23,False,False,True
0.0,2020,11,16,0,False,False,True
0.0,2020,11,16,1,False,False,True
0.0,2020,11,16,2,False,False,True
0.0,2020,11,16,3,False,False,True
0.0,2020,11,16,4,False,False,True
0.0,2020,11,16,5,False,False,True
0.0,2020,11,16,6,False,False,True
0.0,2020,11,16,7,False,False,True
39.2,2020,11,16,8,False,False,True
29.400000000000002,2020,11,16,9,False,False,True
68.60000000000001,2020,11,16,10,False,False,True
68.60000000000001,2020,11,16,11,False,False,True
78.4,2020,11,16,12,False,False,True
29.400000000000002,2020,11,16,13,False,False,True
0.0,2020,11,16,14,False,False,True
0.0,2020,11,16,15,False,False,True
0.0,2020,11,16,16,False,False,True
0.0,2020,11,16,17,False,False,True
0.0,2020,11,16,18,False,False,True
0.0,2020,11,16,19,False,False,True
0.0,2020,11,16,20,False,False,True
0.0,2020,11,16,21,False,False,True
0.0,2020,11,16,22,False,False,True
0.0,2020,11,16,23,False,False,True
0.0,2020,11,17,0,False,False,True
0.0,2020,11,17,1,False,False,True
0.0,2020,11,17,2,False,False,True
0.0,2020,11,17,3,False,False,True
0.0,2020,11,17,4,False,False,True
0.0,2020,11,17,5,False,False,True
0.0,2020,11,17,6,False,False,True
0.0,2020,11,17,7,False,False,True
19.6,2020,11,17,8,False,False,True
39.2,2020,11,17,9,False,False,True
29.400000000000002,2020,11,17,10,False,False,True
29.400000000000002,2020,11,17,11,False,False,True
9.8,2020,11,17,12,False,False,True
0.0,2020,11,17,13,False,False,True
0.0,2020,11,17,14,False,False,True
0.0,2020,11,17,15,False,False,True
0.0,2020,11,17,16,False,False,True
0.0,2020,11,17,17,False,False,True
0.0,2020,11,17,18,False,False,True
0.0,2020,11,17,19,False,False,True
0.0,2020,11,17,20,False,False,True
0.0,2020,11,17,21,False,False,True
0.0,2020,11,17,22,False,False,True
0.0,2020,11,17,23,False,False,True
0.0,2020,11,18,0,False,False,True
0.0,2020,11,18,1,False,False,True
0.0,2020,11,18,2,False,False,True
0.0,2020,11,18,3,False,False,True
0.0,2020,11,18,4,False,False,True
0.0,2020,11,18,5,False,False,True
0.0,2020,11,18,6,False,False,True
0.0,2020,11,18,7,False,False,True
0.0,2020,11,18,8,False,False,True
9.8,2020,11,18,9,False,False,True
19.6,2020,11,18,10,False,False,True
9.8,2020,11,18,11,False,False,True
0.0,2020,11,18,12,False,False,True
0.0,2020,11,18,13,False,False,True
0.0,2020,11,18,14,False,False,True
0.0,2020,11,18,15,False,False,True
0.0,2020,11,18,16,False,False,True
0.0,2020,11,18,17,False,False,True
0.0,2020,11,18,18,False,False,True
0.0,2020,11,18,19,False,False,True
0.0,2020,11,18,20,False,False,True
0.0,2020,11,18,21,False,False,True
0.0,2020,11,18,22,False,False,True
0.0,2020,11,18,23,False,False,True
0.0,2020,11,19,0,False,False,True
0.0,2020,11,19,1,False,False,True
0.0,2020,11,19,2,False,False,True
0.0,2020,11,19,3,False,False,True
0.0,2020,11,19,4,False,False,True
0.0,2020,11,19,5,False,False,True
0.0,2020,11,19,6,False,False,True
0.0,2020,11,19,7,False,False,True
0.0,2020,11,19,8,False,False,True
0.0,2020,11,19,9,False,False,True
0.0,2020,11,19,10,False,False,True
0.0,2020,11,19,11,False,False,True
0.0,2020,11,19,12,False,False,True
0.0,2020,11,19,13,False,False,True
0.0,2020,11,19,14,False,False,True
0.0,2020,11,19,15,False,False,True
0.0,2020,11,19,16,False,False,True
0.0,2020,11,19,17,False,False,True
0.0,2020,11,19,18,False,False,True
0.0,2020,11,19,19,False,False,True
0.0,2020,11,19,20,False,False,True
0.0,2020,11,19,21,False,False,True
0.0,2020,11,19,22,False,False,True
0.0,2020,11,19,23,False,False,True
0.0,2020,11,20,0,False,False,True
0.0,2020,11,20,1,False,False,True
0.0,2020,11,20,2,False,False,True
0.0,2020,11,20,3,False,False,True
0.0,2020,11,20,4,False,False,True
0.0,2020,11,20,5,False,False,True
0.0,2020,11,20,6,False,False,True
0.0,2020,11,20,7,False,False,True
0.0,2020,11,20,8,False,False,True
0.0,2020,11,20,9,False,False,True
0.0,2020,11,20,10,False,False,True
0.0,2020,11,20,11,False,False,True
0.0,2020,11,20,12,False,False,True
0.0,2020,11,20,13,False,False,True
0.0,2020,11,20,14,False,False,True
0.0,2020,11,20,15,False,False,True
0.0,2020,11,20,16,False,False,True
0.0,2020,11,20,17,False,False,True
0.0,2020,11,20,18,False,False,True
0.0,2020,11,20,19,False,False,True
0.0,2020,11,20,20,False,False,True
0.0,2020,11,20,21,False,False,True
0.0,2020,11,20,22,False,False,True
0.0,2020,11,20,23,False,False,True
0.0,2020,11,21,0,False,False,True
0.0,2020,11,21,1,False,False,True
0.0,2020,11,21,2,False,False,True
0.0,2020,11,21,3,False,False,True
0.0,2020,11,21,4,False,False,True
0.0,2020,11,21,5,False,False,True
0.0,2020,11,21,6,False,False,True
0.0,2020,11,21,7,False,False,True
0.0,2020,11,21,8,False,False,True
0.0,2020,11,21,9,False,False,True
0.0,2020,11,21,10,False,False,True
0.0,2020,11,21,11,False,False,True
0.0,2020,11,21,12,False,False,True
0.0,2020,11,21,13,False,False,True
0.0,2020,11,21,14,False,False,True
0.0,2020,11,21,15,False,False,True
0.0,2020,11,21,16,False,False,True
0.0,2020,11,21,17,False,False,True
0.0,2020,11,21,18,False,False,True
0.0,2020,11,21,19,False,False,True
0.0,2020,11,21,20,False,False,True
0.0,2020,11,21,21,False,False,True
0.0,2020,11,21,22,False,False,True
0.0,2020,11,21,23,False,False,True
0.0,2020,11,22,0,False,False,True
0.0,2020,11,22,1,False,False,True
0.0,2020,11,22,2,False,False,True
0.0,2020,11,22,3,False,False,True
0.0,2020,11,22,4,False,False,True
0.0,2020,11,22,5,False,False,True
0.0,2020,11,22,6,False,False,True
0.0,2020,11,22,7,False,False,True
0.0,2020,11,22,8,False,False,True
9.8,2020,11,22,9,False,False,True
19.6,2020,11,22,10,False,False,True
19.6,2020,11,22,11,False,False,True
9.8,2020,11,22,12,False,False,True
0.0,2020,11,22,13,False,False,True
0.0,2020,11,22,14,False,False,True
0.0,2020,11,22,15,False,False,True
0.0,2020,11,22,16,False,False,True
0.0,2020,11,22,17,False,False,True
0.0,2020,11,22,18,False,False,True
0.0,2020,11,22,19,False,False,True
0.0,2020,11,22,20,False,False,True
0.0,2020,11,22,21,False,False,True
0.0,2020,11,22,22,False,False,True
0.0,2020,11,22,23,False,False,True
0.0,2020,11,23,0,False,False,True
0.0,2020,11,23,1,False,False,True
0.0,2020,11,23,2,False,False,True
0.0,2020,11,23,3,False,False,True
0.0,2020,11,23,4,False,False,True
0.0,2020,11,23,5,False,False,True
0.0,2020,11,23,6,False,False,True
0.0,2020,11,23,7,False,False,True
0.0,2020,11,23,8,False,False,True
29.400000000000002,2020,11,23,9,False,False,True
29.400000000000002,2020,11,23,10,False,False,True
9.8,2020,11,23,11,False,False,True
19.6,2020,11,23,12,False,False,True
19.6,2020,11,23,13,False,False,True
0.0,2020,11,23,14,False,False,True
0.0,2020,11,23,15,False,False,True
0.0,2020,11,23,16,False,False,True
0.0,2020,11,23,17,False,False,True
0.0,2020,11,23,18,False,False,True
0.0,2020,11,23,19,False,False,True
0.0,2020,11,23,20,False,False,True
0.0,2020,11,23,21,False,False,True
0.0,2020,11,23,22,False,False,True
0.0,2020,11,23,23,False,False,True
0.0,2020,11,24,0,False,False,True
0.0,2020,11,24,1,False,False,True
0.0,2020,11,24,2,False,False,True
0.0,2020,11,24,3,False,False,True
0.0,2020,11,24,4,False,False,True
0.0,2020,11,24,5,False,False,True
0.0,2020,11,24,6,False,False,True
0.0,2020,11,24,7,False,False,True
0.0,2020,11,24,8,False,False,True
19.6,2020,11,24,9,False,False,True
39.2,2020,11,24,10,False,False,True
39.2,2020,11,24,11,False,False,True
9.8,2020,11,24,12,False,False,True
0.0,2020,11,24,13,False,False,True
0.0,2020,11,24,14,False,False,True
0.0,2020,11,24,15,False,False,True
0.0,2020,11,24,16,False,False,True
0.0,2020,11,24,17,False,False,True
0.0,2020,11,24,18,False,False,True
0.0,2020,11,24,19,False,False,True
0.0,2020,11,24,20,False,False,True
0.0,2020,11,24,21,False,False,True
0.0,2020,11,24,22,False,False,True
0.0,2020,11,24,23,False,False,True
0.0,2020,11,25,0,False,False,True
0.0,2020,11,25,1,False,False,True
0.0,2020,11,25,2,False,False,True
0.0,2020,11,25,3,False,False,True
0.0,2020,11,25,4,False,False,True
0.0,2020,11,25,5,False,False,True
0.0,2020,11,25,6,False,False,True
0.0,2020,11,25,7,False,False,True
0.0,2020,11,25,8,False,False,True
19.6,2020,11,25,9,False,False,True
9.8,2020,11,25,10,False,False,True
9.8,2020,11,25,11,False,False,True
19.6,2020,11,25,12,False,False,True
0.0,2020,11,25,13,False,False,True
0.0,2020,11,25,14,False,False,True
0.0,2020,11,25,15,False,False,True
0.0,2020,11,25,16,False,False,True
0.0,2020,11,25,17,False,False,True
0.0,2020,11,25,18,False,False,True
0.0,2020,11,25,19,False,False,True
0.0,2020,11,25,20,False,False,True
0.0,2020,11,25,21,False,False,True
0.0,2020,11,25,22,False,False,True
0.0,2020,11,25,23,False,False,True
0.0,2020,11,26,0,False,False,True
0.0,2020,11,26,1,False,False,True
0.0,2020,11,26,2,False,False,True
0.0,2020,11,26,3,False,False,True
0.0,2020,11,26,4,False,False,True
0.0,2020,11,26,5,False,False,True
0.0,2020,11,26,6,False,False,True
0.0,2020,11,26,7,False,False,True
0.0,2020,11,26,8,False,False,True
9.8,2020,11,26,9,False,False,True
19.6,2020,11,26,10,False,False,True
39.2,2020,11,26,11,False,False,True
29.400000000000002,2020,11,26,12,False,False,True
9.8,2020,11,26,13,False,False,True
0.0,2020,11,26,14,False,False,True
0.0,2020,11,26,15,False,False,True
0.0,2020,11,26,16,False,False,True
0.0,2020,11,26,17,False,False,True
0.0,2020,11,26,18,False,False,True
0.0,2020,11,26,19,False,False,True
0.0,2020,11,26,20,False,False,True
0.0,2020,11,26,21,False,False,True
0.0,2020,11,26,22,False,False,True
0.0,2020,11,26,23,False,False,True
0.0,2020,11,27,0,False,False,True
0.0,2020,11,27,1,False,False,True
0.0,2020,11,27,2,False,False,True
0.0,2020,11,27,3,False,False,True
0.0,2020,11,27,4,False,False,True
0.0,2020,11,27,5,False,False,True
0.0,2020,11,27,6,False,False,True
0.0,2020,11,27,7,False,False,True
0.0,2020,11,27,8,False,False,True
29.400000000000002,2020,11,27,9,False,False,True
39.2,2020,11,27,10,False,False,True
49.0,2020,11,27,11,False,False,True
29.400000000000002,2020,11,27,12,False,False,True
9.8,2020,11,27,13,False,False,True
0.0,2020,11,27,14,False,False,True
0.0,2020,11,27,15,False,False,True
0.0,2020,11,27,16,False,False,True
0.0,2020,11,27,17,False,False,True
0.0,2020,11,27,18,False,False,True
0.0,2020,11,27,19,False,False,True
0.0,2020,11,27,20,False,False,True
0.0,2020,11,27,21,False,False,True
0.0,2020,11,27,22,False,False,True
0.0,2020,11,27,23,False,False,True
0.0,2020,11,28,0,False,False,True
0.0,2020,11,28,1,False,False,True
0.0,2020,11,28,2,False,False,True
0.0,2020,11,28,3,False,False,True
0.0,2020,11,28,4,False,False,True
0.0,2020,11,28,5,False,False,True
0.0,2020,11,28,6,False,False,True
0.0,2020,11,28,7,False,False,True
0.0,2020,11,28,8,False,False,True
9.8,2020,11,28,9,False,False,True
29.400000000000002,2020,11,28,10,False,False,True
29.400000000000002,2020,11,28,11,False,False,True
19.6,2020,11,28,12,False,False,True
9.8,2020,11,28,13,False,False,True
0.0,2020,11,28,14,False,False,True
0.0,2020,11,28,15,False,False,True
0.0,2020,11,28,16,False,False,True
0.0,2020,11,28,17,False,False,True
0.0,2020,11,28,18,False,False,True
0.0,2020,11,28,19,False,False,True
0.0,2020,11,28,20,False,False,True
0.0,2020,11,28,21,False,False,True
0.0,2020,11,28,22,False,False,True
0.0,2020,11,28,23,False,False,True
0.0,2020,11,29,0,False,False,True
0.0,2020,11,29,1,False,False,True
0.0,2020,11,29,2,False,False,True
0.0,2020,11,29,3,False,False,True
0.0,2020,11,29,4,False,False,True
0.0,2020,11,29,5,False,False,True
0.0,2020,11,29,6,False,False,True
0.0,2020,11,29,7,False,False,True
0.0,2020,11,29,8,False,False,True
19.6,2020,11,29,9,False,False,True
49.0,2020,11,29,10,False,False,True
49.0,2020,11,29,11,False,False,True
29.400000000000002,2020,11,29,12,False,False,True
9.8,2020,11,29,13,False,False,True
0.0,2020,11,29,14,False,False,True
0.0,2020,11,29,15,False,False,True
0.0,2020,11,29,16,False,False,True
0.0,2020,11,29,17,False,False,True
0.0,2020,11,29,18,False,False,True
0.0,2020,11,29,19,False,False,True
0.0,2020,11,29,20,False,False,True
0.0,2020,11,29,21,False,False,True
0.0,2020,11,29,22,False,False,True
0.0,2020,11,29,23,False,False,True
0.0,2020,11,30,0,False,False,True
0.0,2020,11,30,1,False,False,True
0.0,2020,11,30,2,False,False,True
0.0,2020,11,30,3,False,False,True
0.0,2020,11,30,4,False,False,True
0.0,2020,11,30,5,False,False,True
0.0,2020,11,30,6,False,False,True
0.0,2020,11,30,7,False,False,True
0.0,2020,11,30,8,False,False,True
9.8,2020,11,30,9,False,False,True
9.8,2020,11,30,10,False,False,True
9.8,2020,11,30,11,False,False,True
9.8,2020,11,30,12,False,False,True
0.0,2020,11,30,13,False,False,True
0.0,2020,11,30,14,False,False,True
0.0,2020,11,30,15,False,False,True
0.0,2020,11,30,16,False,False,True
0.0,2020,11,30,17,False,False,True
0.0,2020,11,30,18,False,False,True
0.0,2020,11,30,19,False,False,True
0.0,2020,11,30,20,False,False,True
0.0,2020,11,30,21,False,False,True
0.0,2020,11,30,22,False,False,True
0.0,2020,11,30,23,False,False,True
0.0,2020,12,1,0,False,False,True
0.0,2020,12,1,1,False,False,True
0.0,2020,12,1,2,False,False,True
0.0,2020,12,1,3,False,False,True
0.0,2020,12,1,4,False,False,True
0.0,2020,12,1,5,False,False,True
0.0,2020,12,1,6,False,False,True
0.0,2020,12,1,7,False,False,True
0.0,2020,12,1,8,False,False,True
9.8,2020,12,1,9,False,False,True
19.6,2020,12,1,10,False,False,True
19.6,2020,12,1,11,False,False,True
19.6,2020,12,1,12,False,False,True
9.8,2020,12,1,13,False,False,True
0.0,2020,12,1,14,False,False,True
0.0,2020,12,1,15,False,False,True
0.0,2020,12,1,16,False,False,True
0.0,2020,12,1,17,False,False,True
0.0,2020,12,1,18,False,False,True
0.0,2020,12,1,19,False,False,True
0.0,2020,12,1,20,False,False,True
0.0,2020,12,1,21,False,False,True
0.0,2020,12,1,22,False,False,True
0.0,2020,12,1,23,False,False,True
0.0,2020,12,2,0,False,False,True
0.0,2020,12,2,1,False,False,True
0.0,2020,12,2,2,False,False,True
0.0,2020,12,2,3,False,False,True
0.0,2020,12,2,4,False,False,True
0.0,2020,12,2,5,False,False,True
0.0,2020,12,2,6,False,False,True
0.0,2020,12,2,7,False,False,True
0.0,2020,12,2,8,False,False,True
9.8,2020,12,2,9,False,False,True
19.6,2020,12,2,10,False,False,True
29.400000000000002,2020,12,2,11,False,False,True
9.8,2020,12,2,12,False,False,True
0.0,2020,12,2,13,False,False,True
0.0,2020,12,2,14,False,False,True
0.0,2020,12,2,15,False,False,True
0.0,2020,12,2,16,False,False,True
0.0,2020,12,2,17,False,False,True
0.0,2020,12,2,18,False,False,True
0.0,2020,12,2,19,False,False,True
0.0,2020,12,2,20,False,False,True
0.0,2020,12,2,21,False,False,True
0.0,2020,12,2,22,False,False,True
0.0,2020,12,2,23,False,False,True
0.0,2020,12,3,0,False,False,True
0.0,2020,12,3,1,False,False,True
0.0,2020,12,3,2,False,False,True
0.0,2020,12,3,3,False,False,True
0.0,2020,12,3,4,False,False,True
0.0,2020,12,3,5,False,False,True
0.0,2020,12,3,6,False,False,True
0.0,2020,12,3,7,False,False,True
0.0,2020,12,3,8,False,False,True
19.6,2020,12,3,9,False,False,True
19.6,2020,12,3,10,False,False,True
19.6,2020,12,3,11,False,False,True
19.6,2020,12,3,12,False,False,True
0.0,2020,12,3,13,False,False,True
0.0,2020,12,3,14,False,False,True
0.0,2020,12,3,15,False,False,True
0.0,2020,12,3,16,False,False,True
0.0,2020,12,3,17,False,False,True
0.0,2020,12,3,18,False,False,True
0.0,2020,12,3,19,False,False,True
0.0,2020,12,3,20,False,False,True
0.0,2020,12,3,21,False,False,True
0.0,2020,12,3,22,False,False,True
0.0,2020,12,3,23,False,False,True
0.0,2020,12,4,0,False,False,True
0.0,2020,12,4,1,False,False,True
0.0,2020,12,4,2,False,False,True
0.0,2020,12,4,3,False,False,True
0.0,2020,12,4,4,False,False,True
0.0,2020,12,4,5,False,False,True
0.0,2020,12,4,6,False,False,True
0.0,2020,12,4,7,False,False,True
0.0,2020,12,4,8,False,False,True
19.6,2020,12,4,9,False,False,True
29.400000000000002,2020,12,4,10,False,False,True
39.2,2020,12,4,11,False,False,True
39.2,2020,12,4,12,False,False,True
0.0,2020,12,4,13,False,False,True
0.0,2020,12,4,14,False,False,True
0.0,2020,12,4,15,False,False,True
0.0,2020,12,4,16,False,False,True
0.0,2020,12,4,17,False,False,True
0.0,2020,12,4,18,False,False,True
0.0,2020,12,4,19,False,False,True
0.0,2020,12,4,20,False,False,True
0.0,2020,12,4,21,False,False,True
0.0,2020,12,4,22,False,False,True
0.0,2020,12,4,23,False,False,True
0.0,2020,12,5,0,False,False,True
0.0,2020,12,5,1,False,False,True
0.0,2020,12,5,2,False,False,True
0.0,2020,12,5,3,False,False,True
0.0,2020,12,5,4,False,False,True
0.0,2020,12,5,5,False,False,True
0.0,2020,12,5,6,False,False,True
0.0,2020,12,5,7,False,False,True
0.0,2020,12,5,8,False,False,True
9.8,2020,12,5,9,False,False,True
29.400000000000002,2020,12,5,10,False,False,True
39.2,2020,12,5,11,False,False,True
29.400000000000002,2020,12,5,12,False,False,True
9.8,2020,12,5,13,False,False,True
0.0,2020,12,5,14,False,False,True
0.0,2020,12,5,15,False,False,True
0.0,2020,12,5,16,False,False,True
0.0,2020,12,5,17,False,False,True
0.0,2020,12,5,18,False,False,True
0.0,2020,12,5,19,False,False,True
0.0,2020,12,5,20,False,False,True
0.0,2020,12,5,21,False,False,True
0.0,2020,12,5,22,False,False,True
0.0,2020,12,5,23,False,False,True
0.0,2020,12,6,0,False,False,True
0.0,2020,12,6,1,False,False,True
0.0,2020,12,6,2,False,False,True
0.0,2020,12,6,3,False,False,True
0.0,2020,12,6,4,False,False,True
